ID,class,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color
6838,p,t,?,s,s,p,w,p,w,o,e,w
6839,p,t,?,k,s,w,p,p,w,o,e,w
6840,p,t,?,k,k,p,p,p,w,o,e,w
6841,p,t,?,s,s,w,w,p,w,o,e,w
6842,p,t,?,s,s,w,p,p,w,o,e,w
6843,p,t,?,k,s,w,w,p,w,o,e,w
6844,p,t,?,s,s,p,w,p,w,o,e,w
6845,p,t,?,s,s,w,w,p,w,o,e,w
6846,p,t,?,k,s,w,w,p,w,o,e,w
6847,p,t,?,k,k,p,w,p,w,o,e,w
6848,p,t,?,s,k,w,w,p,w,o,e,w
6849,p,t,?,k,k,p,w,p,w,o,e,w
6850,e,e,?,s,s,o,o,p,o,o,p,o
6851,p,t,?,s,k,w,w,p,w,o,e,w
6852,p,t,?,k,s,p,w,p,w,o,e,w
6853,p,t,?,k,k,w,p,p,w,o,e,w
6854,p,t,?,k,k,p,w,p,w,o,e,w
6855,p,t,?,k,k,w,w,p,w,o,e,w
6856,p,e,c,k,y,c,c,p,w,n,n,w
6857,p,t,?,k,k,w,w,p,w,o,e,w
6858,p,t,?,k,k,w,w,p,w,o,e,w
6859,p,t,?,k,s,w,p,p,w,o,e,w
6860,p,t,?,s,s,w,p,p,w,o,e,w
6861,e,e,?,k,k,w,w,p,w,t,p,w
6862,p,t,?,k,s,p,p,p,w,o,e,w
6863,p,t,?,s,k,p,w,p,w,o,e,w
6864,p,t,?,s,s,p,w,p,w,o,e,w
6865,p,t,?,k,k,w,p,p,w,o,e,w
6866,p,t,?,s,s,w,w,p,w,o,e,w
6867,p,t,?,k,k,p,w,p,w,o,e,w
6868,p,t,?,k,s,w,p,p,w,o,e,w
6869,p,t,?,k,s,p,p,p,w,o,e,w
6870,p,t,?,s,k,p,p,p,w,o,e,w
6871,p,t,?,s,k,p,p,p,w,o,e,w
6872,p,t,?,s,k,w,w,p,w,o,e,w
6873,p,t,?,k,k,w,p,p,w,o,e,w
6874,p,t,?,k,s,p,w,p,w,o,e,w
6875,p,t,?,s,s,w,p,p,w,o,e,w
6876,p,t,?,k,s,p,w,p,w,o,e,w
6877,p,t,?,k,k,p,w,p,w,o,e,w
6878,p,t,?,k,s,w,p,p,w,o,e,w
6879,p,t,?,k,k,w,p,p,w,o,e,w
6880,p,t,?,k,k,p,p,p,w,o,e,w
6881,p,t,?,k,s,w,w,p,w,o,e,w
6882,p,t,?,k,k,p,p,p,w,o,e,w
6883,p,t,?,s,s,w,w,p,w,o,e,w
6884,p,t,?,k,k,p,w,p,w,o,e,w
6885,e,e,?,k,k,w,w,p,w,t,p,w
6886,p,t,?,s,k,p,p,p,w,o,e,w
6887,p,t,?,s,k,p,p,p,w,o,e,w
6888,p,t,?,s,k,w,w,p,w,o,e,w
6889,p,t,?,s,s,p,p,p,w,o,e,w
6890,p,t,?,k,s,w,p,p,w,o,e,w
6891,p,t,?,k,s,p,p,p,w,o,e,w
6892,p,t,?,s,k,w,w,p,w,o,e,w
6893,p,t,?,k,s,w,w,p,w,o,e,w
6894,p,t,?,s,s,p,w,p,w,o,e,w
6895,p,t,?,s,k,p,p,p,w,o,e,w
6896,p,t,?,s,k,p,w,p,w,o,e,w
6897,p,t,?,s,k,p,p,p,w,o,e,w
6898,p,t,?,k,s,p,p,p,w,o,e,w
6899,p,t,?,k,k,p,p,p,w,o,e,w
6900,p,t,?,k,s,p,w,p,w,o,e,w
6901,e,e,?,s,s,o,o,p,o,o,p,y
6902,p,t,?,k,k,w,p,p,w,o,e,w
6903,p,t,?,s,s,p,w,p,w,o,e,w
6904,p,t,?,k,s,w,w,p,w,o,e,w
6905,e,e,b,s,s,w,w,p,w,t,p,w
6906,e,e,?,s,s,o,o,p,n,o,p,y
6907,e,e,?,s,k,w,w,p,w,t,p,w
6908,e,e,?,s,k,w,w,p,w,t,p,w
6909,p,t,?,s,k,w,p,p,w,o,e,w
6910,p,t,?,s,s,w,w,p,w,o,e,w
6911,e,e,?,s,s,o,o,p,n,o,p,o
6912,p,t,?,k,k,w,w,p,w,o,e,w
6913,p,e,c,y,y,y,y,p,y,o,e,w
6914,p,t,?,k,s,w,w,p,w,o,e,w
6915,e,e,?,k,k,w,w,p,w,t,p,w
6916,p,t,?,s,k,w,p,p,w,o,e,w
6917,p,t,?,s,k,p,p,p,w,o,e,w
6918,p,t,?,k,k,w,w,p,w,o,e,w
6919,p,t,?,k,s,p,w,p,w,o,e,w
6920,p,t,?,k,k,w,p,p,w,o,e,w
6921,e,e,?,s,k,w,w,p,w,t,p,w
6922,p,t,?,s,s,w,w,p,w,o,e,w
6923,p,t,?,k,s,p,p,p,w,o,e,w
6924,p,t,?,k,s,w,w,p,w,o,e,w
6925,e,e,?,k,k,w,w,p,w,t,p,w
6926,p,t,?,k,k,w,w,p,w,o,e,w
6927,p,t,?,s,s,w,p,p,w,o,e,w
6928,e,e,?,s,s,o,o,p,n,o,p,n
6929,e,e,b,s,s,w,w,p,w,t,p,w
6930,p,t,?,k,k,w,p,p,w,o,e,w
6931,p,t,?,k,k,w,p,p,w,o,e,w
6932,p,t,?,s,s,w,p,p,w,o,e,w
6933,e,e,?,s,k,w,w,p,w,t,p,w
6934,p,t,?,k,k,p,w,p,w,o,e,w
6935,p,t,?,k,s,p,p,p,w,o,e,w
6936,p,t,?,k,s,w,p,p,w,o,e,w
6937,p,t,?,s,s,p,w,p,w,o,e,w
6938,e,e,?,s,s,w,w,p,w,t,p,w
6939,e,e,?,s,s,w,w,p,w,t,p,w
6940,p,t,?,k,k,w,w,p,w,o,e,w
6941,p,t,?,s,k,w,w,p,w,o,e,w
6942,e,e,b,s,s,w,w,p,w,t,p,w
6943,p,t,?,s,s,p,p,p,w,o,e,w
6944,p,t,?,s,k,w,p,p,w,o,e,w
6945,p,t,?,s,k,w,p,p,w,o,e,w
6946,p,e,c,k,y,c,c,p,w,n,n,w
6947,p,t,?,s,k,w,p,p,w,o,e,w
6948,p,t,?,s,s,p,p,p,w,o,e,w
6949,p,t,?,s,k,p,p,p,w,o,e,w
6950,p,t,?,k,k,w,w,p,w,o,e,w
6951,p,t,?,s,k,w,p,p,w,o,e,w
6952,p,t,?,s,s,w,w,p,w,o,e,w
6953,e,e,?,s,s,w,w,p,w,t,p,w
6954,p,t,?,k,s,w,w,p,w,o,e,w
6955,p,t,?,s,k,p,p,p,w,o,e,w
6956,p,t,?,s,k,p,p,p,w,o,e,w
6957,p,t,?,k,k,w,w,p,w,o,e,w
6958,p,t,?,s,s,p,p,p,w,o,e,w
6959,e,e,?,s,s,w,w,p,w,t,p,w
6960,p,t,?,s,s,p,p,p,w,o,e,w
6961,p,t,?,k,s,p,p,p,w,o,e,w
6962,p,t,?,k,k,w,w,p,w,o,e,w
6963,p,t,?,s,s,w,w,p,w,o,e,w
6964,p,t,?,k,k,w,p,p,w,o,e,w
6965,p,t,?,s,s,p,p,p,w,o,e,w
6966,p,t,?,k,k,p,w,p,w,o,e,w
6967,p,t,?,s,s,p,p,p,w,o,e,w
6968,e,e,b,y,y,n,n,p,w,t,p,w
6969,p,t,?,s,s,p,w,p,w,o,e,w
6970,p,t,?,k,k,p,w,p,w,o,e,w
6971,e,e,b,y,y,n,n,p,w,t,p,w
6972,p,t,?,k,k,w,p,p,w,o,e,w
6973,p,t,?,s,s,w,w,p,w,o,e,w
6974,p,t,?,k,k,w,w,p,w,o,e,w
6975,p,t,?,s,s,p,p,p,w,o,e,w
6976,e,e,?,s,s,w,w,p,w,t,p,w
6977,p,t,?,k,k,w,w,p,w,o,e,w
6978,p,t,?,s,k,p,w,p,w,o,e,w
6979,p,t,?,k,s,w,w,p,w,o,e,w
6980,p,t,?,k,s,w,w,p,w,o,e,w
6981,p,t,?,k,k,w,w,p,w,o,e,w
6982,p,t,?,k,s,w,w,p,w,o,e,w
6983,p,t,?,k,s,p,w,p,w,o,e,w
6984,p,t,?,k,k,w,p,p,w,o,e,w
6985,e,e,b,y,y,n,n,p,w,t,p,w
6986,p,t,?,k,s,p,w,p,w,o,e,w
6987,p,t,?,s,s,w,w,p,w,o,e,w
6988,p,t,?,k,k,w,w,p,w,o,e,w
6989,p,t,?,s,s,p,p,p,w,o,e,w
6990,e,e,?,s,s,o,o,p,n,o,p,n
6991,e,e,?,k,k,w,w,p,w,t,p,w
6992,p,e,c,k,y,c,c,p,w,n,n,w
6993,p,t,?,k,s,w,p,p,w,o,e,w
6994,p,t,?,k,k,p,p,p,w,o,e,w
6995,e,e,?,s,s,o,o,p,o,o,p,o
6996,p,t,?,k,s,p,w,p,w,o,e,w
6997,p,t,?,s,k,w,p,p,w,o,e,w
6998,e,e,?,k,s,w,w,p,w,t,p,w
6999,e,e,?,s,k,w,w,p,w,t,p,w
7000,e,e,?,s,s,o,o,p,o,o,p,o
7001,p,t,?,s,s,w,w,p,w,o,e,w
7002,p,t,?,k,s,w,p,p,w,o,e,w
7003,p,t,?,k,s,w,w,p,w,o,e,w
7004,e,e,?,k,k,w,w,p,w,t,p,w
7005,e,e,?,k,k,w,w,p,w,t,p,w
7006,e,e,?,k,s,w,w,p,w,t,p,w
7007,p,t,?,k,s,p,w,p,w,o,e,w
7008,p,t,?,s,s,p,w,p,w,o,e,w
7009,e,e,?,s,k,w,w,p,w,t,p,w
7010,e,e,?,s,k,w,w,p,w,t,p,w
7011,p,t,?,s,k,w,w,p,w,o,e,w
7012,e,e,?,s,s,w,w,p,w,t,p,w
7013,p,t,?,s,s,w,p,p,w,o,e,w
7014,p,t,?,s,k,w,w,p,w,o,e,w
7015,p,t,?,s,k,p,p,p,w,o,e,w
7016,e,e,?,s,k,w,w,p,w,t,p,w
7017,e,e,?,s,s,w,w,p,w,t,p,w
7018,p,t,?,s,s,w,p,p,w,o,e,w
7019,p,t,?,s,s,w,w,p,w,o,e,w
7020,e,e,?,k,k,w,w,p,w,t,p,w
7021,e,e,?,k,k,w,w,p,w,t,p,w
7022,p,t,?,k,k,p,w,p,w,o,e,w
7023,e,e,b,s,s,w,w,p,w,t,p,w
7024,p,t,?,k,s,w,p,p,w,o,e,w
7025,p,t,?,s,k,w,p,p,w,o,e,w
7026,e,e,?,s,s,o,o,p,n,o,p,b
7027,e,e,?,s,s,o,o,p,o,o,p,n
7028,p,t,?,k,s,w,w,p,w,o,e,w
7029,p,t,?,k,s,p,w,p,w,o,e,w
7030,p,t,?,k,s,w,p,p,w,o,e,w
7031,p,t,?,k,k,w,w,p,w,o,e,w
7032,p,t,?,s,k,w,w,p,w,o,e,w
7033,e,e,?,k,s,w,w,p,w,t,p,w
7034,e,e,?,s,s,o,o,p,n,o,p,n
7035,p,e,c,k,y,c,c,p,w,n,n,w
7036,e,e,?,s,s,w,w,p,w,t,p,w
7037,e,e,?,s,s,o,o,p,o,o,p,o
7038,e,e,?,s,s,o,o,p,o,o,p,b
7039,p,t,?,k,s,w,p,p,w,o,e,w
7040,e,e,?,s,s,w,w,p,w,t,p,w
7041,e,e,?,k,s,w,w,p,w,t,p,w
7042,e,e,?,s,s,o,o,p,o,o,p,n
7043,p,t,?,k,k,w,p,p,w,o,e,w
7044,p,t,?,k,s,p,w,p,w,o,e,w
7045,p,t,?,k,s,w,w,p,w,o,e,w
7046,p,t,?,k,s,w,p,p,w,o,e,w
7047,e,e,?,s,k,w,w,p,w,t,p,w
7048,p,t,?,k,k,w,p,p,w,o,e,w
7049,p,t,?,k,s,w,p,p,w,o,e,w
7050,p,t,?,k,s,p,p,p,w,o,e,w
7051,e,e,?,k,k,w,w,p,w,t,p,w
7052,e,e,?,s,s,o,o,p,n,o,p,y
7053,p,t,?,k,k,w,w,p,w,o,e,w
7054,p,t,?,k,s,p,p,p,w,o,e,w
7055,e,e,?,s,s,o,o,p,n,o,p,o
7056,p,t,?,k,s,w,w,p,w,o,e,w
7057,p,t,?,k,k,p,w,p,w,o,e,w
7058,p,t,?,s,k,w,w,p,w,o,e,w
7059,p,t,?,s,s,w,p,p,w,o,e,w
7060,p,t,?,s,s,p,p,p,w,o,e,w
7061,p,t,?,s,s,w,w,p,w,o,e,w
7062,p,t,?,s,s,p,w,p,w,o,e,w
7063,p,t,?,s,k,w,w,p,w,o,e,w
7064,e,e,b,s,s,w,w,p,w,t,p,w
7065,p,t,?,s,k,w,p,p,w,o,e,w
7066,p,e,c,k,y,c,c,p,w,n,n,w
7067,p,t,?,s,s,w,w,p,w,o,e,w
7068,e,e,?,k,k,w,w,p,w,t,p,w
7069,p,t,?,k,s,p,w,p,w,o,e,w
7070,p,t,?,k,k,p,w,p,w,o,e,w
7071,p,t,?,s,k,p,w,p,w,o,e,w
7072,p,t,?,s,k,p,w,p,w,o,e,w
7073,p,t,?,k,s,p,w,p,w,o,e,w
7074,e,e,b,s,s,w,w,p,w,t,p,w
7075,p,t,?,s,k,p,w,p,w,o,e,w
7076,p,t,?,s,k,w,p,p,w,o,e,w
7077,p,t,?,k,s,p,p,p,w,o,e,w
7078,p,t,?,k,k,p,p,p,w,o,e,w
7079,p,t,?,s,s,p,w,p,w,o,e,w
7080,e,e,?,s,s,o,o,p,n,o,p,n
7081,p,t,?,s,k,p,p,p,w,o,e,w
7082,p,t,?,s,k,p,w,p,w,o,e,w
7083,p,t,?,s,k,w,w,p,w,o,e,w
7084,p,t,?,k,k,p,p,p,w,o,e,w
7085,p,t,?,k,k,p,p,p,w,o,e,w
7086,p,t,?,s,s,w,p,p,w,o,e,w
7087,e,e,?,k,s,w,w,p,w,t,p,w
7088,p,t,?,k,s,p,w,p,w,o,e,w
7089,p,t,?,s,k,p,w,p,w,o,e,w
7090,e,e,?,s,s,w,w,p,w,t,p,w
7091,e,e,?,s,s,o,o,p,n,o,p,n
7092,p,e,c,k,y,c,c,p,w,n,n,w
7093,p,t,?,s,k,w,p,p,w,o,e,w
7094,p,t,?,k,k,w,w,p,w,o,e,w
7095,p,t,?,k,k,w,p,p,w,o,e,w
7096,p,t,?,s,s,w,p,p,w,o,e,w
7097,p,t,?,s,s,w,w,p,w,o,e,w
7098,p,t,?,s,k,w,p,p,w,o,e,w
7099,e,e,?,k,k,w,w,p,w,t,p,w
7100,p,t,?,k,k,w,p,p,w,o,e,w
7101,p,e,c,k,y,c,c,p,w,n,n,w
7102,p,t,?,k,k,w,p,p,w,o,e,w
7103,p,t,?,k,k,p,w,p,w,o,e,w
7104,e,e,?,s,k,w,w,p,w,t,p,w
7105,p,t,?,k,k,p,w,p,w,o,e,w
7106,p,t,?,s,k,p,p,p,w,o,e,w
7107,p,t,?,k,s,p,w,p,w,o,e,w
7108,p,t,?,k,k,p,p,p,w,o,e,w
7109,p,t,?,s,k,p,w,p,w,o,e,w
7110,p,t,?,k,s,w,p,p,w,o,e,w
7111,e,e,?,s,s,w,w,p,w,t,p,w
7112,p,e,c,k,y,c,c,p,w,n,n,w
7113,p,t,?,k,s,p,w,p,w,o,e,w
7114,p,t,?,s,k,w,p,p,w,o,e,w
7115,p,t,?,k,s,w,p,p,w,o,e,w
7116,p,t,?,k,k,w,w,p,w,o,e,w
7117,e,e,b,s,s,w,w,p,w,t,p,w
7118,p,t,?,k,s,p,w,p,w,o,e,w
7119,p,t,?,k,s,w,w,p,w,o,e,w
7120,e,e,?,k,k,w,w,p,w,t,p,w
7121,p,t,?,k,s,p,p,p,w,o,e,w
7122,p,t,?,s,s,p,w,p,w,o,e,w
7123,p,t,?,s,s,p,w,p,w,o,e,w
7124,e,e,?,s,k,w,w,p,w,t,p,w
7125,p,t,?,s,s,w,p,p,w,o,e,w
7126,p,t,?,k,k,w,p,p,w,o,e,w
7127,p,t,?,k,k,w,w,p,w,o,e,w
7128,p,t,?,s,k,p,p,p,w,o,e,w
7129,e,e,?,s,s,o,o,p,n,o,p,y
7130,p,t,?,k,k,p,w,p,w,o,e,w
7131,p,t,?,s,s,p,w,p,w,o,e,w
7132,p,t,?,s,k,w,w,p,w,o,e,w
7133,p,t,?,s,k,p,w,p,w,o,e,w
7134,e,e,?,s,s,o,o,p,o,o,p,b
7135,e,e,?,k,k,w,w,p,w,t,p,w
7136,e,e,?,s,s,o,o,p,o,o,p,n
7137,e,e,?,k,k,w,w,p,w,t,p,w
7138,p,t,?,s,s,w,p,p,w,o,e,w
7139,p,t,?,s,k,w,p,p,w,o,e,w
7140,p,t,?,k,k,p,w,p,w,o,e,w
7141,p,t,?,k,s,p,w,p,w,o,e,w
7142,e,e,?,k,s,w,w,p,w,t,p,w
7143,p,t,?,s,s,p,p,p,w,o,e,w
7144,e,e,?,s,k,w,w,p,w,t,p,w
7145,p,t,?,k,s,w,w,p,w,o,e,w
7146,p,t,?,s,k,w,w,p,w,o,e,w
7147,p,e,c,k,y,c,c,p,w,n,n,w
7148,p,t,?,s,s,w,p,p,w,o,e,w
7149,p,t,?,s,s,p,w,p,w,o,e,w
7150,p,t,?,k,k,w,w,p,w,o,e,w
7151,p,t,?,k,s,w,p,p,w,o,e,w
7152,p,t,?,k,k,w,p,p,w,o,e,w
7153,p,t,?,k,k,w,w,p,w,o,e,w
7154,e,e,?,k,s,w,w,p,w,t,p,w
7155,p,t,?,s,s,p,w,p,w,o,e,w
7156,p,t,?,k,s,w,p,p,w,o,e,w
7157,p,t,?,k,s,w,p,p,w,o,e,w
7158,p,t,?,k,k,w,p,p,w,o,e,w
7159,e,e,?,s,k,w,w,p,w,t,p,w
7160,p,t,?,s,s,w,p,p,w,o,e,w
7161,p,t,?,s,s,w,w,p,w,o,e,w
7162,p,t,?,s,s,p,w,p,w,o,e,w
7163,e,e,?,s,s,w,w,p,w,t,p,w
7164,p,t,?,k,k,p,p,p,w,o,e,w
7165,p,t,?,s,k,w,w,p,w,o,e,w
7166,p,t,?,s,k,p,w,p,w,o,e,w
7167,p,e,c,k,y,c,c,p,w,n,n,w
7168,e,e,?,k,s,w,w,p,w,t,p,w
7169,p,t,?,k,k,p,p,p,w,o,e,w
7170,p,t,?,s,k,p,p,p,w,o,e,w
7171,e,e,?,s,k,w,w,p,w,t,p,w
7172,p,t,?,k,k,p,p,p,w,o,e,w
7173,p,t,?,k,k,p,p,p,w,o,e,w
7174,e,e,?,s,s,o,o,p,o,o,p,y
7175,p,t,?,s,k,p,w,p,w,o,e,w
7176,p,t,?,k,k,w,w,p,w,o,e,w
7177,e,e,?,s,s,o,o,p,n,o,p,b
7178,p,t,?,k,k,p,w,p,w,o,e,w
7179,p,t,?,k,k,p,p,p,w,o,e,w
7180,p,t,?,k,s,p,p,p,w,o,e,w
7181,p,t,?,s,s,p,w,p,w,o,e,w
7182,e,e,b,s,s,w,w,p,w,t,p,w
7183,e,e,?,s,s,o,o,p,n,o,p,n
7184,e,e,?,k,k,w,w,p,w,t,p,w
7185,p,t,?,s,s,p,p,p,w,o,e,w
7186,e,e,?,s,s,w,w,p,w,t,p,w
7187,p,t,?,k,k,p,w,p,w,o,e,w
7188,p,t,?,s,s,w,w,p,w,o,e,w
7189,e,e,?,s,s,o,o,p,o,o,p,y
7190,p,t,?,k,s,w,w,p,w,o,e,w
7191,p,t,?,k,s,p,p,p,w,o,e,w
7192,p,t,?,k,s,w,w,p,w,o,e,w
7193,p,t,?,s,s,p,p,p,w,o,e,w
7194,p,t,?,k,s,p,p,p,w,o,e,w
7195,p,t,?,k,k,w,w,p,w,o,e,w
7196,e,e,b,y,y,n,n,p,w,t,p,w
7197,p,t,?,s,s,w,w,p,w,o,e,w
7198,p,t,?,k,k,p,w,p,w,o,e,w
7199,p,t,?,s,s,w,w,p,w,o,e,w
7200,p,t,?,k,s,p,p,p,w,o,e,w
7201,e,e,?,s,s,w,w,p,w,t,p,w
7202,p,t,?,s,k,w,p,p,w,o,e,w
7203,e,e,?,k,s,w,w,p,w,t,p,w
7204,p,t,?,k,k,p,w,p,w,o,e,w
7205,e,e,?,k,k,w,w,p,w,t,p,w
7206,e,e,?,s,s,o,o,p,o,o,p,y
7207,p,t,?,k,s,w,p,p,w,o,e,w
7208,p,t,?,s,s,w,p,p,w,o,e,w
7209,e,e,?,k,k,w,w,p,w,t,p,w
7210,p,t,?,s,s,p,p,p,w,o,e,w
7211,p,t,?,s,s,w,p,p,w,o,e,w
7212,e,e,?,k,s,w,w,p,w,t,p,w
7213,p,t,?,k,s,p,w,p,w,o,e,w
7214,p,t,?,k,s,p,p,p,w,o,e,w
7215,p,t,?,k,k,p,w,p,w,o,e,w
7216,p,t,?,k,s,w,w,p,w,o,e,w
7217,p,t,?,s,s,p,w,p,w,o,e,w
7218,e,e,?,k,k,w,w,p,w,t,p,w
7219,p,t,?,k,k,p,p,p,w,o,e,w
7220,p,t,?,s,s,w,p,p,w,o,e,w
7221,e,e,?,s,k,w,w,p,w,t,p,w
7222,e,e,?,s,s,o,o,p,o,o,p,y
7223,e,e,?,k,s,w,w,p,w,t,p,w
7224,p,t,?,k,s,w,p,p,w,o,e,w
7225,p,t,?,s,s,w,w,p,w,o,e,w
7226,p,t,?,s,k,w,p,p,w,o,e,w
7227,e,e,?,k,s,w,w,p,w,t,p,w
7228,p,t,?,k,k,p,p,p,w,o,e,w
7229,e,e,?,s,s,o,o,p,o,o,p,y
7230,e,e,?,k,k,w,w,p,w,t,p,w
7231,p,e,c,k,y,c,c,p,w,n,n,w
7232,e,e,?,k,k,w,w,p,w,t,p,w
7233,p,t,?,s,k,w,w,p,w,o,e,w
7234,e,e,?,s,s,o,o,p,n,o,p,b
7235,e,e,?,k,s,w,w,p,w,t,p,w
7236,e,e,?,s,s,o,o,p,o,o,p,y
7237,e,e,?,k,k,w,w,p,w,t,p,w
7238,p,t,?,k,s,w,w,p,w,o,e,w
7239,p,t,?,s,k,p,w,p,w,o,e,w
7240,e,e,?,s,s,o,o,p,n,o,p,o
7241,p,t,?,k,k,p,p,p,w,o,e,w
7242,p,t,?,s,k,w,p,p,w,o,e,w
7243,p,t,?,s,k,p,p,p,w,o,e,w
7244,p,t,?,s,k,w,p,p,w,o,e,w
7245,e,e,?,s,s,o,o,p,o,o,p,y
7246,e,e,?,k,k,w,w,p,w,t,p,w
7247,e,e,?,s,s,o,o,p,o,o,p,o
7248,p,t,?,k,s,p,w,p,w,o,e,w
7249,p,t,?,s,k,w,p,p,w,o,e,w
7250,p,t,?,k,s,p,p,p,w,o,e,w
7251,p,t,?,s,s,p,p,p,w,o,e,w
7252,e,e,?,s,s,o,o,p,o,o,p,n
7253,p,t,?,s,s,w,w,p,w,o,e,w
7254,e,e,?,s,s,o,o,p,o,o,p,o
7255,p,t,?,k,k,w,p,p,w,o,e,w
7256,e,e,?,s,s,w,w,p,w,t,p,w
7257,p,t,?,s,s,w,p,p,w,o,e,w
7258,p,t,?,k,k,p,w,p,w,o,e,w
7259,e,e,?,s,s,w,w,p,w,t,p,w
7260,p,t,?,k,s,p,w,p,w,o,e,w
7261,e,e,?,s,s,w,w,p,w,t,p,w
7262,p,t,?,s,k,p,w,p,w,o,e,w
7263,p,t,?,s,k,p,p,p,w,o,e,w
7264,e,e,?,k,k,w,w,p,w,t,p,w
7265,p,t,?,k,s,w,w,p,w,o,e,w
7266,p,e,c,k,y,c,c,p,w,n,n,w
7267,e,e,?,s,s,w,w,p,w,t,p,w
7268,p,t,?,k,k,w,p,p,w,o,e,w
7269,p,t,?,k,s,p,p,p,w,o,e,w
7270,p,t,?,k,k,w,p,p,w,o,e,w
7271,e,e,?,s,k,w,w,p,w,t,p,w
7272,e,e,?,s,s,w,w,p,w,t,p,w
7273,p,t,?,s,k,w,w,p,w,o,e,w
7274,e,e,?,s,s,w,w,p,w,t,p,w
7275,p,t,?,s,k,p,w,p,w,o,e,w
7276,p,t,?,s,s,p,w,p,w,o,e,w
7277,e,e,?,k,s,w,w,p,w,t,p,w
7278,p,t,?,k,k,p,w,p,w,o,e,w
7279,e,e,?,k,s,w,w,p,w,t,p,w
7280,p,t,?,s,k,p,p,p,w,o,e,w
7281,e,e,?,s,k,w,w,p,w,t,p,w
7282,e,e,?,s,s,o,o,p,o,o,p,n
7283,p,t,?,k,s,w,p,p,w,o,e,w
7284,p,t,?,s,k,p,w,p,w,o,e,w
7285,e,e,?,s,s,w,w,p,w,t,p,w
7286,p,e,c,k,y,c,c,p,w,n,n,w
7287,p,t,?,k,k,p,w,p,w,o,e,w
7288,p,t,?,k,k,w,w,p,w,o,e,w
7289,p,t,?,s,s,p,w,p,w,o,e,w
7290,p,t,?,s,k,w,w,p,w,o,e,w
7291,e,e,?,s,s,o,o,p,n,o,p,b
7292,p,t,?,k,s,p,w,p,w,o,e,w
7293,e,e,b,y,y,n,n,p,w,t,p,w
7294,e,e,?,s,s,w,w,p,w,t,p,w
7295,p,t,?,k,k,w,p,p,w,o,e,w
7296,p,e,c,y,y,y,y,p,y,o,e,w
7297,p,t,?,s,s,p,w,p,w,o,e,w
7298,p,t,?,k,k,p,p,p,w,o,e,w
7299,p,t,?,s,k,p,p,p,w,o,e,w
7300,e,e,?,s,s,o,o,p,n,o,p,n
7301,e,e,b,s,s,w,w,p,w,t,p,w
7302,e,e,?,k,s,w,w,p,w,t,p,w
7303,p,t,?,s,k,p,w,p,w,o,e,w
7304,p,t,?,k,k,w,w,p,w,o,e,w
7305,p,t,?,s,s,w,w,p,w,o,e,w
7306,e,e,?,k,k,w,w,p,w,t,p,w
7307,e,e,?,s,s,o,o,p,o,o,p,o
7308,p,t,?,k,k,w,w,p,w,o,e,w
7309,p,t,?,s,s,p,w,p,w,o,e,w
7310,e,e,?,k,s,w,w,p,w,t,p,w
7311,p,t,?,s,k,w,w,p,w,o,e,w
7312,e,e,?,s,s,w,w,p,w,t,p,w
7313,p,t,?,s,s,w,p,p,w,o,e,w
7314,p,t,?,s,k,w,w,p,w,o,e,w
7315,e,e,?,k,s,w,w,p,w,t,p,w
7316,e,e,?,s,k,w,w,p,w,t,p,w
7317,p,t,?,k,k,w,w,p,w,o,e,w
7318,p,t,?,k,s,w,p,p,w,o,e,w
7319,p,t,?,k,s,p,w,p,w,o,e,w
7320,e,e,?,k,k,w,w,p,w,t,p,w
7321,p,t,?,s,k,p,w,p,w,o,e,w
7322,p,t,?,k,k,p,w,p,w,o,e,w
7323,p,t,?,s,s,p,p,p,w,o,e,w
7324,p,e,c,k,y,c,c,p,w,n,n,w
7325,p,t,?,k,s,w,p,p,w,o,e,w
7326,e,e,?,s,s,o,o,p,n,o,p,y
7327,p,t,?,s,s,p,w,p,w,o,e,w
7328,e,e,?,s,s,o,o,p,n,o,p,y
7329,e,e,?,s,s,w,w,p,w,t,p,w
7330,e,e,?,s,s,w,w,p,w,t,p,w
7331,p,t,?,k,k,w,p,p,w,o,e,w
7332,p,t,?,k,k,w,w,p,w,o,e,w
7333,p,t,?,s,s,p,w,p,w,o,e,w
7334,p,t,?,k,k,p,p,p,w,o,e,w
7335,e,e,?,s,s,w,w,p,w,t,p,w
7336,e,e,?,s,s,w,w,p,w,t,p,w
7337,p,e,c,k,y,c,c,p,w,n,n,w
7338,p,t,?,s,s,w,p,p,w,o,e,w
7339,p,t,?,s,k,p,p,p,w,o,e,w
7340,p,t,?,s,s,w,w,p,w,o,e,w
7341,p,t,?,s,k,p,p,p,w,o,e,w
7342,p,t,?,k,k,p,p,p,w,o,e,w
7343,p,e,c,k,y,c,c,p,w,n,n,w
7344,p,t,?,s,k,p,w,p,w,o,e,w
7345,e,e,?,s,s,w,w,p,w,t,p,w
7346,p,t,?,k,k,w,p,p,w,o,e,w
7347,e,e,?,s,s,w,w,p,w,t,p,w
7348,p,t,?,s,k,w,w,p,w,o,e,w
7349,p,t,?,k,k,p,p,p,w,o,e,w
7350,e,e,?,k,s,w,w,p,w,t,p,w
7351,e,e,?,s,s,w,w,p,w,t,p,w
7352,p,t,?,k,s,w,p,p,w,o,e,w
